Month,HSC Trust,Category of test,Test,Priority,0-2 days,3-7 days,8-14 days,15-21 days,22-28 days,>28 days,Total,% reported within 2 days,% reported within 2 weeks,% reported within 4 weeks,,
31-May-2014,Southern,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,ROUTINE,74,0,0,0,0,0,74,,100.0,100.0,,
31-May-2014,Southern,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,URGENT,1,0,0,0,0,0,1,100.0,,,,
31-May-2014,Southern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,0,7,0,0,0,0,7,,100.0,100.0,,
31-May-2014,Western,IMAGING,BARIUM ENEMA,ROUTINE,12,0,0,0,0,0,12,,100.0,100.0,,
31-May-2014,Western,IMAGING,BARIUM ENEMA,URGENT,2,0,0,0,0,0,2,100.0,,,,
31-May-2014,Western,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,"1,301",107,28,4,0,0,"1,440",,99.7,100.0,,
31-May-2014,Western,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,791,57,6,0,0,1,855,92.5,,,,
31-May-2014,Western,IMAGING,DEXA SCAN,ROUTINE,231,8,0,0,0,0,239,,100.0,100.0,,
31-May-2014,Western,IMAGING,DEXA SCAN,URGENT,7,0,0,1,0,0,8,87.5,,,,
31-May-2014,Western,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,364,176,121,32,8,0,701,,94.3,100.0,,
31-May-2014,Western,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,219,45,6,0,0,1,271,80.8,,,,
31-May-2014,Western,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"2,287",84,12,4,1,0,"2,388",,99.8,100.0,,
31-May-2014,Western,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,592,16,3,1,0,0,612,96.7,,,,
31-May-2014,Western,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,67,23,2,1,0,0,93,,98.9,100.0,,
31-May-2014,Western,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,36,3,1,0,0,0,40,90.0,,,,
31-May-2014,Western,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,173,0,0,0,0,0,173,,100.0,100.0,,
31-May-2014,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,130,32,35,45,9,36,287,,68.6,87.5,,
31-May-2014,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,165,2,1,1,1,0,170,97.1,,,,
31-May-2014,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,ROUTINE,12,22,3,0,0,0,37,,100.0,100.0,,
31-May-2014,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,URGENT,3,0,0,0,0,0,3,100.0,,,,
31-May-2014,Western,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,ROUTINE,8,0,0,0,0,0,8,,100.0,100.0,,
31-May-2014,Western,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,ROUTINE,19,3,0,2,2,0,26,,84.6,100.0,,
31-May-2014,Western,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,URGENT,34,0,0,0,0,0,34,100.0,,,,
31-May-2014,Western,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,8,0,0,0,0,0,8,,100.0,100.0,,
30-Jun-2014,Belfast,IMAGING,BARIUM ENEMA,ROUTINE,38,7,2,0,0,0,47,,100.0,100.0,,
30-Jun-2014,Belfast,IMAGING,BARIUM ENEMA,URGENT,6,1,0,1,0,0,8,75.0,,,,
30-Jun-2014,Belfast,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,"2,538",247,74,98,18,18,"2,993",,95.5,99.4,,
30-Jun-2014,Belfast,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,"1,406",122,34,26,5,4,"1,597",88.0,,,,
30-Jun-2014,Belfast,IMAGING,DEXA SCAN,ROUTINE,657,2,0,0,0,0,659,,100.0,100.0,,
30-Jun-2014,Belfast,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,"1,346",471,267,130,86,77,"2,377",,87.7,96.8,,
30-Jun-2014,Belfast,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,608,72,6,6,0,0,692,87.9,,,,
30-Jun-2014,Belfast,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"2,414",155,36,30,13,21,"2,669",,97.6,99.2,,
30-Jun-2014,Belfast,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,796,24,6,5,0,4,835,95.3,,,,
30-Jun-2014,Belfast,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,330,102,8,10,16,12,478,,92.1,97.5,,
30-Jun-2014,Belfast,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,23,3,0,0,0,0,26,88.5,,,,
30-Jun-2014,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,"1,764",71,1,2,0,1,"1,839",,99.8,99.9,,
30-Jun-2014,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,306,7,0,0,0,0,313,97.8,,,,
30-Jun-2014,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,ROUTINE,15,18,92,0,0,0,125,,100.0,100.0,,
30-Jun-2014,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,URGENT,12,7,0,0,0,0,19,63.2,,,,
30-Jun-2014,Belfast,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,ROUTINE,60,5,0,0,0,0,65,,100.0,100.0,,
30-Jun-2014,Belfast,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,URGENT,17,1,0,0,0,0,18,94.4,,,,
30-Jun-2014,Northern,IMAGING,BARIUM ENEMA,ROUTINE,1,0,0,0,0,0,1,,100.0,100.0,,
30-Jun-2014,Northern,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,790,64,136,167,134,56,"1,347",,73.5,95.8,,
30-Jun-2014,Northern,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,972,24,1,0,0,0,997,97.5,,,,
30-Jun-2014,Northern,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,177,182,263,132,16,6,776,,80.2,99.2,,
30-Jun-2014,Northern,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,139,13,2,0,0,0,154,90.3,,,,
30-Jun-2014,Northern,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"2,566",295,167,2,0,2,"3,032",,99.9,99.9,,
30-Jun-2014,Northern,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,617,9,0,0,0,0,626,98.6,,,,
30-Jun-2014,Northern,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,82,36,31,8,2,1,160,,93.1,99.4,,
30-Jun-2014,Northern,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,42,3,0,0,0,0,45,93.3,,,,
30-Jun-2014,Northern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,"1,639",0,0,0,0,0,"1,639",,100.0,100.0,,
30-Jun-2014,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,144,11,2,53,58,1,269,,58.4,99.6,,
30-Jun-2014,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,214,4,0,0,0,0,218,98.2,,,,
30-Jun-2014,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,ROUTINE,2,4,31,7,3,0,47,,78.7,100.0,,
30-Jun-2014,Northern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,0,3,0,0,0,0,3,,100.0,100.0,,
30-Jun-2014,South Eastern,IMAGING,BARIUM ENEMA,ROUTINE,17,5,5,0,0,0,27,,100.0,100.0,,
30-Jun-2014,South Eastern,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,"1,107",85,27,2,0,0,"1,221",,99.8,100.0,,
30-Jun-2014,South Eastern,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,810,23,0,0,0,0,833,97.2,,,,
30-Jun-2014,South Eastern,IMAGING,DEXA SCAN,ROUTINE,59,5,0,0,0,0,64,,100.0,100.0,,
30-Jun-2014,South Eastern,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,577,188,64,17,0,0,846,,98.0,100.0,,
30-Jun-2014,South Eastern,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,61,19,3,0,0,0,83,73.5,,,,
30-Jun-2014,South Eastern,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"2,772",200,15,6,3,0,"2,996",,99.7,100.0,,
30-Jun-2014,South Eastern,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,125,1,0,0,0,0,126,99.2,,,,
30-Jun-2014,South Eastern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,800,0,0,0,0,0,800,,100.0,100.0,,
30-Jun-2014,South Eastern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,344,95,11,0,0,0,450,,100.0,100.0,,
30-Jun-2014,South Eastern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,283,0,0,0,0,0,283,100.0,,,,
30-Jun-2014,South Eastern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,35,0,0,0,0,0,35,,100.0,100.0,,
30-Jun-2014,Southern,IMAGING,BARIUM ENEMA,ROUTINE,15,5,1,4,14,0,39,,53.8,100.0,,
30-Jun-2014,Southern,IMAGING,BARIUM ENEMA,URGENT,11,3,1,5,0,0,20,55.0,,,,
30-Jun-2014,Southern,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,223,61,42,19,3,0,348,,93.7,100.0,,
30-Jun-2014,Southern,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,"1,285",157,8,0,0,1,"1,451",88.6,,,,
30-Jun-2014,Southern,IMAGING,DEXA SCAN,ROUTINE,0,1,0,0,0,0,1,,100.0,100.0,,
30-Jun-2014,Southern,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,103,136,130,127,39,11,546,,67.6,98.0,,
30-Jun-2014,Southern,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,333,130,14,3,0,2,482,69.1,,,,
30-Jun-2014,Southern,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"2,398",144,106,17,2,6,"2,673",,99.1,99.8,,
30-Jun-2014,Southern,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,875,33,13,3,1,0,925,94.6,,,,
30-Jun-2014,Southern,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,34,30,18,5,4,4,95,,86.3,95.8,,
30-Jun-2014,Southern,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,68,8,0,0,0,0,76,89.5,,,,
30-Jun-2014,Southern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,203,0,0,0,0,0,203,,100.0,100.0,,
30-Jun-2014,Southern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,URGENT,1,0,0,0,0,0,1,100.0,,,,
30-Jun-2014,Southern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,427,96,6,0,0,0,529,,100.0,100.0,,
30-Jun-2014,Southern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,134,0,0,0,0,0,134,100.0,,,,
30-Jun-2014,Southern,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,ROUTINE,24,23,1,0,0,0,48,,100.0,100.0,,
30-Jun-2014,Southern,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,URGENT,20,0,0,0,0,0,20,100.0,,,,
30-Jun-2014,Southern,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,ROUTINE,57,0,0,0,0,0,57,,100.0,100.0,,
30-Jun-2014,Southern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,3,5,1,3,0,8,20,,45.0,60.0,,
30-Jun-2014,Southern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,URGENT,1,0,0,0,0,0,1,100.0,,,,
30-Jun-2014,Western,IMAGING,BARIUM ENEMA,ROUTINE,5,0,0,0,0,0,5,,100.0,100.0,,
30-Jun-2014,Western,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,"1,195",150,12,6,0,0,"1,363",,99.6,100.0,,
30-Jun-2014,Western,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,768,63,1,0,0,0,832,92.3,,,,
30-Jun-2014,Western,IMAGING,DEXA SCAN,ROUTINE,270,9,0,1,0,0,280,,99.6,100.0,,
30-Jun-2014,Western,IMAGING,DEXA SCAN,URGENT,10,0,0,0,0,0,10,100.0,,,,
30-Jun-2014,Western,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,371,194,137,35,2,2,741,,94.7,99.7,,
30-Jun-2014,Western,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,271,77,9,3,0,0,360,75.3,,,,
30-Jun-2014,Western,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"2,405",92,13,4,0,3,"2,517",,99.7,99.9,,
30-Jun-2014,Western,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,625,27,4,1,1,0,658,95.0,,,,
30-Jun-2014,Western,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,61,22,3,0,0,0,86,,100.0,100.0,,
30-Jun-2014,Western,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,55,6,0,0,0,0,61,90.2,,,,
30-Jun-2014,Western,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,187,0,0,0,0,0,187,,100.0,100.0,,
30-Jun-2014,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,200,121,107,38,33,0,499,,85.8,100.0,,
30-Jun-2014,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,149,8,0,0,0,0,157,94.9,,,,
30-Jun-2014,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,ROUTINE,17,12,6,0,0,0,35,,100.0,100.0,,
30-Jun-2014,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,URGENT,2,2,0,0,0,0,4,50.0,,,,
30-Jun-2014,Western,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,ROUTINE,23,0,1,7,1,0,32,,75.0,100.0,,
30-Jun-2014,Western,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,URGENT,24,0,0,0,0,0,24,100.0,,,,
30-Jun-2014,Western,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,6,0,0,0,0,0,6,,100.0,100.0,,
31-Jul-2014,Belfast,IMAGING,BARIUM ENEMA,ROUTINE,23,6,0,0,0,1,30,,96.7,96.7,,
31-Jul-2014,Belfast,IMAGING,BARIUM ENEMA,URGENT,8,0,0,0,0,0,8,100.0,,,,
31-Jul-2014,Belfast,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,"2,329",342,97,55,35,20,"2,878",,96.2,99.3,,
31-Jul-2014,Belfast,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,"1,301",147,14,3,1,0,"1,466",88.7,,,,
31-Jul-2014,Belfast,IMAGING,DEXA SCAN,ROUTINE,679,1,2,1,0,0,683,,99.9,100.0,,
31-Jul-2014,Belfast,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,"1,272",405,237,175,100,44,"2,233",,85.7,98.0,,
31-Jul-2014,Belfast,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,507,89,6,1,0,0,603,84.1,,,,
31-Jul-2014,Belfast,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"2,340",118,94,54,9,19,"2,634",,96.9,99.3,,
31-Jul-2014,Belfast,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,790,19,13,7,1,0,830,95.2,,,,
31-Jul-2014,Belfast,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,293,66,32,20,0,0,411,,95.1,100.0,,
31-Jul-2014,Belfast,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,36,2,0,0,0,0,38,94.7,,,,
31-Jul-2014,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,"1,588",75,7,0,0,0,"1,670",,100.0,100.0,,
31-Jul-2014,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,276,2,0,0,0,0,278,99.3,,,,
31-Jul-2014,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,ROUTINE,20,39,48,0,0,0,107,,100.0,100.0,,
31-Jul-2014,Belfast,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,URGENT,14,12,0,0,0,0,26,53.8,,,,
31-Jul-2014,Belfast,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,ROUTINE,61,12,2,0,0,0,75,,100.0,100.0,,
31-Jul-2014,Belfast,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,URGENT,15,4,1,0,0,0,20,75.0,,,,
31-Jul-2014,Northern,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,776,55,50,173,157,21,"1,232",,71.5,98.3,,
31-Jul-2014,Northern,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,"1,041",27,0,0,1,0,"1,069",97.4,,,,
31-Jul-2014,Northern,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,203,206,132,247,43,5,836,,64.7,99.4,,
31-Jul-2014,Northern,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,145,13,0,1,0,0,159,91.2,,,,
31-Jul-2014,Northern,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"2,271",143,97,41,2,1,"2,555",,98.3,100.0,,
31-Jul-2014,Northern,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,651,15,0,0,0,1,667,97.6,,,,
31-Jul-2014,Northern,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,48,41,19,11,5,1,125,,86.4,99.2,,
31-Jul-2014,Northern,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,65,5,0,0,0,0,70,92.9,,,,
31-Jul-2014,Northern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,"1,752",0,0,0,0,0,"1,752",,100.0,100.0,,
31-Jul-2014,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,144,11,2,53,58,1,269,,58.4,99.6,,
31-Jul-2014,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,214,5,0,0,0,0,219,97.7,,,,
31-Jul-2014,Northern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - PERFUSION STUDIES,ROUTINE,4,12,6,9,5,1,37,,59.5,97.3,,
31-Jul-2014,Northern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,0,5,0,0,0,0,5,,100.0,100.0,,
31-Jul-2014,South Eastern,IMAGING,BARIUM ENEMA,ROUTINE,26,2,0,0,0,0,28,,100.0,100.0,,
31-Jul-2014,South Eastern,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,777,44,3,2,0,0,826,,99.8,100.0,,
31-Jul-2014,South Eastern,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,777,10,1,0,0,0,788,98.6,,,,
31-Jul-2014,South Eastern,IMAGING,DEXA SCAN,ROUTINE,70,10,2,2,0,14,98,,83.7,85.7,,
31-Jul-2014,South Eastern,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,649,205,44,9,0,0,907,,99.0,100.0,,
31-Jul-2014,South Eastern,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,55,14,4,0,0,0,73,75.3,,,,
31-Jul-2014,South Eastern,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"2,242",66,2,7,0,0,"2,317",,99.7,100.0,,
31-Jul-2014,South Eastern,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,106,4,0,0,0,0,110,96.4,,,,
31-Jul-2014,South Eastern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,621,0,0,0,0,0,621,,100.0,100.0,,
31-Jul-2014,South Eastern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,383,71,1,0,0,0,455,,100.0,100.0,,
31-Jul-2014,South Eastern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,246,0,0,0,0,0,246,100.0,,,,
31-Jul-2014,South Eastern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,28,0,0,0,0,0,28,,100.0,100.0,,
31-Jul-2014,Southern,IMAGING,BARIUM ENEMA,ROUTINE,8,1,5,2,1,1,18,,77.8,94.4,,
31-Jul-2014,Southern,IMAGING,BARIUM ENEMA,URGENT,10,1,7,0,0,0,18,55.6,,,,
31-Jul-2014,Southern,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,453,120,139,103,63,0,878,,81.1,100.0,,
31-Jul-2014,Southern,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,"1,604",134,5,1,1,1,"1,746",91.9,,,,
31-Jul-2014,Southern,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,73,91,63,63,122,118,530,,42.8,77.7,,
31-Jul-2014,Southern,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,333,148,33,8,3,0,525,63.4,,,,
31-Jul-2014,Southern,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"2,501",142,14,8,1,2,"2,668",,99.6,99.9,,
31-Jul-2014,Southern,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,896,24,0,0,0,0,920,97.4,,,,
31-Jul-2014,Southern,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,66,27,21,14,0,3,131,,87.0,97.7,,
31-Jul-2014,Southern,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,69,3,0,0,0,0,72,95.8,,,,
31-Jul-2014,Southern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,333,0,0,0,0,0,333,,100.0,100.0,,
31-Jul-2014,Southern,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,URGENT,3,0,0,0,0,0,3,100.0,,,,
31-Jul-2014,Southern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,521,49,10,1,0,0,581,,99.8,100.0,,
31-Jul-2014,Southern,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,160,0,0,0,0,0,160,100.0,,,,
31-Jul-2014,Southern,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,ROUTINE,32,29,1,0,0,0,62,,100.0,100.0,,
31-Jul-2014,Southern,PHYSIOLOGICAL MEASUREMENT,NEUROPHYSIOLOGY - PERIPHERAL NEUROPHYSIOLOGY,URGENT,7,0,0,0,0,0,7,100.0,,,,
31-Jul-2014,Southern,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,ROUTINE,75,0,1,0,0,0,76,,100.0,100.0,,
31-Jul-2014,Southern,PHYSIOLOGICAL MEASUREMENT,RESPIRATORY PHYSIOLOGY - SLEEP STUDIES,URGENT,1,0,0,0,0,0,1,100.0,,,,
31-Jul-2014,Southern,PHYSIOLOGICAL MEASUREMENT,URODYNAMICS - PRESSURES & FLOWS,ROUTINE,5,12,4,4,1,19,45,,46.7,57.8,,
31-Jul-2014,Western,IMAGING,BARIUM ENEMA,ROUTINE,1,0,0,0,0,0,1,,100.0,100.0,,
31-Jul-2014,Western,IMAGING,COMPUTERISED TOMOGRAPHY,ROUTINE,"1,230",67,16,10,4,0,"1,327",,98.9,100.0,,
31-Jul-2014,Western,IMAGING,COMPUTERISED TOMOGRAPHY,URGENT,768,35,1,0,0,1,805,95.4,,,,
31-Jul-2014,Western,IMAGING,DEXA SCAN,ROUTINE,215,23,4,1,0,0,243,,99.6,100.0,,
31-Jul-2014,Western,IMAGING,DEXA SCAN,URGENT,9,0,1,0,0,0,10,90.0,,,,
31-Jul-2014,Western,IMAGING,MAGNETIC RESONANCE IMAGING,ROUTINE,304,177,136,30,5,2,654,,94.3,99.7,,
31-Jul-2014,Western,IMAGING,MAGNETIC RESONANCE IMAGING,URGENT,295,77,12,2,0,0,386,76.4,,,,
31-Jul-2014,Western,IMAGING,NON-OBSTETRIC ULTRASOUND,ROUTINE,"2,323",65,10,3,2,0,"2,403",,99.8,100.0,,
31-Jul-2014,Western,IMAGING,NON-OBSTETRIC ULTRASOUND,URGENT,647,13,2,0,0,0,662,97.7,,,,
31-Jul-2014,Western,IMAGING,RADIO-NUCLIDE IMAGING,ROUTINE,72,6,1,1,0,0,80,,98.8,100.0,,
31-Jul-2014,Western,IMAGING,RADIO-NUCLIDE IMAGING,URGENT,53,2,0,0,0,0,55,96.4,,,,
31-Jul-2014,Western,PHYSIOLOGICAL MEASUREMENT,AUDIOLOGY - PURE TONE AUDIOMETRY,ROUTINE,176,1,0,0,0,0,177,,100.0,100.0,,
31-Jul-2014,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,ROUTINE,244,79,60,6,0,0,389,,98.5,100.0,,
31-Jul-2014,Western,PHYSIOLOGICAL MEASUREMENT,CARDIOLOGY - ECHOCARDIOGRAPHY,URGENT,242,0,2,0,0,0,244,99.2,,,,
